"행정구역.시군구.별.1.","행정구역.시군구.별.2.","시점","합계"
"서울특별시","종로구",2012,43172
"서울특별시","종로구",2013,41734
"서울특별시","종로구",2014,40501
"서울특별시","종로구",2015,39584
"서울특별시","종로구",2016,38638
"서울특별시","종로구",2017,38225
"서울특별시","종로구",2018,37899
"서울특별시","종로구",2019,37033
"서울특별시","종로구",2020,36068
"서울특별시","종로구",2021,35129
"서울특별시","종로구",2022,34370
"서울특별시","중구",2012,33469
"서울특별시","중구",2013,32885
"서울특별시","중구",2014,31897
"서울특별시","중구",2015,30988
"서울특별시","중구",2016,30501
"서울특별시","중구",2017,30421
"서울특별시","중구",2018,30410
"서울특별시","중구",2019,30385
"서울특별시","중구",2020,30133
"서울특별시","중구",2021,29724
"서울특별시","중구",2022,29284
"서울특별시","용산구",2012,65018
"서울특별시","용산구",2013,63479
"서울특별시","용산구",2014,61876
"서울특별시","용산구",2015,60308
"서울특별시","용산구",2016,59065
"서울특별시","용산구",2017,58305
"서울특별시","용산구",2018,58004
"서울특별시","용산구",2019,57639
"서울특별시","용산구",2020,57426
"서울특별시","용산구",2021,56909
"서울특별시","용산구",2022,56027
"서울특별시","성동구",2012,80840
"서울특별시","성동구",2013,80351
"서울특별시","성동구",2014,79369
"서울특별시","성동구",2015,78266
"서울특별시","성동구",2016,78007
"서울특별시","성동구",2017,78854
"서울특별시","성동구",2018,80007
"서울특별시","성동구",2019,79002
"서울특별시","성동구",2020,76142
"서울특별시","성동구",2021,73303
"서울특별시","성동구",2022,71200
"서울특별시","광진구",2012,107488
"서울특별시","광진구",2013,106290
"서울특별시","광진구",2014,104492
"서울특별시","광진구",2015,102435
"서울특별시","광진구",2016,100768
"서울특별시","광진구",2017,99660
"서울특별시","광진구",2018,98709
"서울특별시","광진구",2019,96989
"서울특별시","광진구",2020,95094
"서울특별시","광진구",2021,92940
"서울특별시","광진구",2022,91194
"서울특별시","동대문구",2012,93702
"서울특별시","동대문구",2013,92641
"서울특별시","동대문구",2014,91938
"서울특별시","동대문구",2015,90644
"서울특별시","동대문구",2016,88801
"서울특별시","동대문구",2017,86646
"서울특별시","동대문구",2018,84966
"서울특별시","동대문구",2019,83880
"서울특별시","동대문구",2020,82888
"서울특별시","동대문구",2021,82039
"서울특별시","동대문구",2022,81647
"서울특별시","중랑구",2012,112023
"서울특별시","중랑구",2013,109344
"서울특별시","중랑구",2014,107766
"서울특별시","중랑구",2015,105695
"서울특별시","중랑구",2016,102956
"서울특별시","중랑구",2017,100377
"서울특별시","중랑구",2018,97423
"서울특별시","중랑구",2019,94186
"서울특별시","중랑구",2020,91563
"서울특별시","중랑구",2021,89353
"서울특별시","중랑구",2022,87712
"서울특별시","성북구",2012,128970
"서울특별시","성북구",2013,126820
"서울특별시","성북구",2014,123728
"서울특별시","성북구",2015,120375
"서울특별시","성북구",2016,117336
"서울특별시","성북구",2017,114320
"서울특별시","성북구",2018,111297
"서울특별시","성북구",2019,110427
"서울특별시","성북구",2020,109965
"서울특별시","성북구",2021,107429
"서울특별시","성북구",2022,105887
"서울특별시","강북구",2012,87778
"서울특별시","강북구",2013,85820
"서울특별시","강북구",2014,83633
"서울특별시","강북구",2015,81324
"서울특별시","강북구",2016,79076
"서울특별시","강북구",2017,77180
"서울특별시","강북구",2018,75002
"서울특별시","강북구",2019,72324
"서울특별시","강북구",2020,69517
"서울특별시","강북구",2021,66409
"서울특별시","강북구",2022,63838
"서울특별시","도봉구",2012,95908
"서울특별시","도봉구",2013,93552
"서울특별시","도봉구",2014,91043
"서울특별시","도봉구",2015,88548
"서울특별시","도봉구",2016,86349
"서울특별시","도봉구",2017,83820
"서울특별시","도봉구",2018,80810
"서울특별시","도봉구",2019,77529
"서울특별시","도봉구",2020,73848
"서울특별시","도봉구",2021,70246
"서울특별시","도봉구",2022,67488
"서울특별시","노원구",2012,165498
"서울특별시","노원구",2013,161882
"서울특별시","노원구",2014,158234
"서울특별시","노원구",2015,154259
"서울특별시","노원구",2016,150454
"서울특별시","노원구",2017,145517
"서울특별시","노원구",2018,139736
"서울특별시","노원구",2019,134185
"서울특별시","노원구",2020,128753
"서울특별시","노원구",2021,123530
"서울특별시","노원구",2022,119305
"서울특별시","은평구",2012,131839
"서울특별시","은평구",2013,132061
"서울특별시","은평구",2014,130591
"서울특별시","은평구",2015,128701
"서울특별시","은평구",2016,126587
"서울특별시","은평구",2017,123752
"서울특별시","은평구",2018,121263
"서울특별시","은평구",2019,119139
"서울특별시","은평구",2020,117576
"서울특별시","은평구",2021,115670
"서울특별시","은평구",2022,113210
"서울특별시","서대문구",2012,84329
"서울특별시","서대문구",2013,83462
"서울특별시","서대문구",2014,81942
"서울특별시","서대문구",2015,80850
"서울특별시","서대문구",2016,80840
"서울특별시","서대문구",2017,80381
"서울특별시","서대문구",2018,79131
"서울특별시","서대문구",2019,77989
"서울특별시","서대문구",2020,77943
"서울특별시","서대문구",2021,77237
"서울특별시","서대문구",2022,76480
"서울특별시","마포구",2012,110553
"서울특별시","마포구",2013,109028
"서울특별시","마포구",2014,108945
"서울특별시","마포구",2015,109655
"서울특별시","마포구",2016,108731
"서울특별시","마포구",2017,106824
"서울특별시","마포구",2018,106048
"서울특별시","마포구",2019,105991
"서울특별시","마포구",2020,105583
"서울특별시","마포구",2021,104748
"서울특별시","마포구",2022,103678
"서울특별시","양천구",2012,139254
"서울특별시","양천구",2013,136601
"서울특별시","양천구",2014,133762
"서울특별시","양천구",2015,131021
"서울특별시","양천구",2016,128164
"서울특별시","양천구",2017,124441
"서울특별시","양천구",2018,120427
"서울특별시","양천구",2019,116525
"서울특별시","양천구",2020,113030
"서울특별시","양천구",2021,109483
"서울특별시","양천구",2022,105990
"서울특별시","강서구",2012,156521
"서울특별시","강서구",2013,154907
"서울특별시","강서구",2014,155907
"서울특별시","강서구",2015,157381
"서울특별시","강서구",2016,157918
"서울특별시","강서구",2017,159021
"서울특별시","강서구",2018,158363
"서울특별시","강서구",2019,156016
"서울특별시","강서구",2020,153036
"서울특별시","강서구",2021,150295
"서울특별시","강서구",2022,148618
"서울특별시","구로구",2012,113242
"서울특별시","구로구",2013,111814
"서울특별시","구로구",2014,110567
"서울특별시","구로구",2015,109206
"서울특별시","구로구",2016,107049
"서울특별시","구로구",2017,104153
"서울특별시","구로구",2018,100868
"서울특별시","구로구",2019,99007
"서울특별시","구로구",2020,97651
"서울특별시","구로구",2021,95174
"서울특별시","구로구",2022,93568
"서울특별시","금천구",2012,62911
"서울특별시","금천구",2013,61646
"서울특별시","금천구",2014,60272
"서울특별시","금천구",2015,58706
"서울특별시","금천구",2016,57274
"서울특별시","금천구",2017,56261
"서울특별시","금천구",2018,55178
"서울특별시","금천구",2019,54137
"서울특별시","금천구",2020,53516
"서울특별시","금천구",2021,53411
"서울특별시","금천구",2022,53335
"서울특별시","영등포구",2012,104027
"서울특별시","영등포구",2013,102059
"서울특별시","영등포구",2014,100551
"서울특별시","영등포구",2015,98906
"서울특별시","영등포구",2016,96816
"서울특별시","영등포구",2017,94973
"서울특별시","영등포구",2018,94197
"서울특별시","영등포구",2019,94049
"서울특별시","영등포구",2020,95790
"서울특별시","영등포구",2021,97397
"서울특별시","영등포구",2022,97381
"서울특별시","동작구",2012,110803
"서울특별시","동작구",2013,111369
"서울특별시","동작구",2014,110566
"서울특별시","동작구",2015,108100
"서울특별시","동작구",2016,106619
"서울특별시","동작구",2017,105412
"서울특별시","동작구",2018,104058
"서울특별시","동작구",2019,103292
"서울특별시","동작구",2020,101815
"서울특별시","동작구",2021,99639
"서울특별시","동작구",2022,97737
"서울특별시","관악구",2012,145509
"서울특별시","관악구",2013,143241
"서울특별시","관악구",2014,141007
"서울특별시","관악구",2015,138921
"서울특별시","관악구",2016,137190
"서울특별시","관악구",2017,135878
"서울특별시","관악구",2018,135570
"서울특별시","관악구",2019,135446
"서울특별시","관악구",2020,134183
"서울특별시","관악구",2021,131883
"서울특별시","관악구",2022,131060
"서울특별시","서초구",2012,125558
"서울특별시","서초구",2013,125797
"서울특별시","서초구",2014,126971
"서울특별시","서초구",2015,126913
"서울특별시","서초구",2016,125778
"서울특별시","서초구",2017,123914
"서울특별시","서초구",2018,120664
"서울특별시","서초구",2019,117839
"서울특별시","서초구",2020,114862
"서울특별시","서초구",2021,110713
"서울특별시","서초구",2022,106974
"서울특별시","강남구",2012,171532
"서울특별시","강남구",2013,169875
"서울특별시","강남구",2014,170459
"서울특별시","강남구",2015,170546
"서울특별시","강남구",2016,166968
"서울특별시","강남구",2017,161828
"서울특별시","강남구",2018,156095
"서울특별시","강남구",2019,152565
"서울특별시","강남구",2020,149723
"서울특별시","강남구",2021,145489
"서울특별시","강남구",2022,142234
"서울특별시","송파구",2012,194068
"서울특별시","송파구",2013,190347
"서울특별시","송파구",2014,187432
"서울특별시","송파구",2015,184172
"서울특별시","송파구",2016,181491
"서울특별시","송파구",2017,180665
"서울특별시","송파구",2018,180289
"서울특별시","송파구",2019,180206
"서울특별시","송파구",2020,178461
"서울특별시","송파구",2021,173684
"서울특별시","송파구",2022,170485
"서울특별시","강동구",2012,132957
"서울특별시","강동구",2013,129417
"서울특별시","강동구",2014,126186
"서울특별시","강동구",2015,121002
"서울특별시","강동구",2016,115106
"서울특별시","강동구",2017,110851
"서울특별시","강동구",2018,107398
"서울특별시","강동구",2019,106206
"서울특별시","강동구",2020,109608
"서울특별시","강동구",2021,112448
"서울특별시","강동구",2022,111641
"부산광역시","중구",2012,10684
"부산광역시","중구",2013,10326
"부산광역시","중구",2014,10034
"부산광역시","중구",2015,9756
"부산광역시","중구",2016,9454
"부산광역시","중구",2017,9125
"부산광역시","중구",2018,8614
"부산광역시","중구",2019,8110
"부산광역시","중구",2020,7875
"부산광역시","중구",2021,7832
"부산광역시","중구",2022,7789
"부산광역시","서구",2012,26728
"부산광역시","서구",2013,25777
"부산광역시","서구",2014,25247
"부산광역시","서구",2015,24619
"부산광역시","서구",2016,23703
"부산광역시","서구",2017,22683
"부산광역시","서구",2018,22123
"부산광역시","서구",2019,21694
"부산광역시","서구",2020,21157
"부산광역시","서구",2021,20673
"부산광역시","서구",2022,20202
"부산광역시","동구",2012,21207
"부산광역시","동구",2013,20203
"부산광역시","동구",2014,19419
"부산광역시","동구",2015,18727
"부산광역시","동구",2016,17923
"부산광역시","동구",2017,17335
"부산광역시","동구",2018,16818
"부산광역시","동구",2019,16567
"부산광역시","동구",2020,16658
"부산광역시","동구",2021,16583
"부산광역시","동구",2022,16320
"부산광역시","영도구",2012,30911
"부산광역시","영도구",2013,29297
"부산광역시","영도구",2014,27767
"부산광역시","영도구",2015,26416
"부산광역시","영도구",2016,25218
"부산광역시","영도구",2017,24022
"부산광역시","영도구",2018,22657
"부산광역시","영도구",2019,21209
"부산광역시","영도구",2020,19835
"부산광역시","영도구",2021,18832
"부산광역시","영도구",2022,18063
"부산광역시","부산진구",2012,99030
"부산광역시","부산진구",2013,97057
"부산광역시","부산진구",2014,95480
"부산광역시","부산진구",2015,93304
"부산광역시","부산진구",2016,90699
"부산광역시","부산진구",2017,88350
"부산광역시","부산진구",2018,85346
"부산광역시","부산진구",2019,82500
"부산광역시","부산진구",2020,81634
"부산광역시","부산진구",2021,80772
"부산광역시","부산진구",2022,80047
"부산광역시","동래구",2012,71471
"부산광역시","동래구",2013,69268
"부산광역시","동래구",2014,67971
"부산광역시","동래구",2015,66545
"부산광역시","동래구",2016,65178
"부산광역시","동래구",2017,63793
"부산광역시","동래구",2018,61879
"부산광역시","동래구",2019,61006
"부산광역시","동래구",2020,60492
"부산광역시","동래구",2021,58887
"부산광역시","동래구",2022,58486
"부산광역시","남구",2012,72137
"부산광역시","남구",2013,70653
"부산광역시","남구",2014,69417
"부산광역시","남구",2015,67525
"부산광역시","남구",2016,65584
"부산광역시","남구",2017,63304
"부산광역시","남구",2018,62276
"부산광역시","남구",2019,61392
"부산광역시","남구",2020,58860
"부산광역시","남구",2021,56337
"부산광역시","남구",2022,54229
"부산광역시","북구",2012,82448
"부산광역시","북구",2013,81163
"부산광역시","북구",2014,78844
"부산광역시","북구",2015,77345
"부산광역시","북구",2016,76063
"부산광역시","북구",2017,73070
"부산광역시","북구",2018,69062
"부산광역시","북구",2019,65249
"부산광역시","북구",2020,61473
"부산광역시","북구",2021,58750
"부산광역시","북구",2022,56811
"부산광역시","해운대구",2012,113743
"부산광역시","해운대구",2013,112117
"부산광역시","해운대구",2014,109883
"부산광역시","해운대구",2015,107768
"부산광역시","해운대구",2016,105659
"부산광역시","해운대구",2017,102428
"부산광역시","해운대구",2018,98817
"부산광역시","해운대구",2019,95734
"부산광역시","해운대구",2020,92437
"부산광역시","해운대구",2021,89010
"부산광역시","해운대구",2022,85210
"부산광역시","사하구",2012,90388
"부산광역시","사하구",2013,87827
"부산광역시","사하구",2014,85012
"부산광역시","사하구",2015,81824
"부산광역시","사하구",2016,78973
"부산광역시","사하구",2017,76700
"부산광역시","사하구",2018,73922
"부산광역시","사하구",2019,70350
"부산광역시","사하구",2020,66425
"부산광역시","사하구",2021,63001
"부산광역시","사하구",2022,60589
"부산광역시","금정구",2012,63996
"부산광역시","금정구",2013,62575
"부산광역시","금정구",2014,60704
"부산광역시","금정구",2015,58575
"부산광역시","금정구",2016,56813
"부산광역시","금정구",2017,55369
"부산광역시","금정구",2018,53754
"부산광역시","금정구",2019,51718
"부산광역시","금정구",2020,49300
"부산광역시","금정구",2021,47029
"부산광역시","금정구",2022,44816
"부산광역시","강서구",2012,13832
"부산광역시","강서구",2013,14288
"부산광역시","강서구",2014,16047
"부산광역시","강서구",2015,19298
"부산광역시","강서구",2016,23222
"부산광역시","강서구",2017,26176
"부산광역시","강서구",2018,27737
"부산광역시","강서구",2019,28978
"부산광역시","강서구",2020,30679
"부산광역시","강서구",2021,32219
"부산광역시","강서구",2022,32693
"부산광역시","연제구",2012,53120
"부산광역시","연제구",2013,51651
"부산광역시","연제구",2014,50421
"부산광역시","연제구",2015,49999
"부산광역시","연제구",2016,49526
"부산광역시","연제구",2017,48583
"부산광역시","연제구",2018,47987
"부산광역시","연제구",2019,47565
"부산광역시","연제구",2020,47016
"부산광역시","연제구",2021,45928
"부산광역시","연제구",2022,44462
"부산광역시","수영구",2012,44016
"부산광역시","수영구",2013,43175
"부산광역시","수영구",2014,42955
"부산광역시","수영구",2015,43276
"부산광역시","수영구",2016,43170
"부산광역시","수영구",2017,42765
"부산광역시","수영구",2018,41763
"부산광역시","수영구",2019,40631
"부산광역시","수영구",2020,40252
"부산광역시","수영구",2021,39785
"부산광역시","수영구",2022,39260
"부산광역시","사상구",2012,64614
"부산광역시","사상구",2013,62125
"부산광역시","사상구",2014,59733
"부산광역시","사상구",2015,57165
"부산광역시","사상구",2016,54519
"부산광역시","사상구",2017,52020
"부산광역시","사상구",2018,49277
"부산광역시","사상구",2019,46470
"부산광역시","사상구",2020,43882
"부산광역시","사상구",2021,41737
"부산광역시","사상구",2022,40112
"부산광역시","기장군",2012,26812
"부산광역시","기장군",2013,29864
"부산광역시","기장군",2014,33801
"부산광역시","기장군",2015,36274
"부산광역시","기장군",2016,37733
"부산광역시","기장군",2017,38323
"부산광역시","기장군",2018,38544
"부산광역시","기장군",2019,38387
"부산광역시","기장군",2020,39016
"부산광역시","기장군",2021,39992
"부산광역시","기장군",2022,39911
"대구광역시","중구",2012,17369
"대구광역시","중구",2013,17225
"대구광역시","중구",2014,17716
"대구광역시","중구",2015,18416
"대구광역시","중구",2016,18578
"대구광역시","중구",2017,18286
"대구광역시","중구",2018,18298
"대구광역시","중구",2019,18227
"대구광역시","중구",2020,17936
"대구광역시","중구",2021,17672
"대구광역시","중구",2022,18342
"대구광역시","동구",2012,81882
"대구광역시","동구",2013,80747
"대구광역시","동구",2014,80248
"대구광역시","동구",2015,79788
"대구광역시","동구",2016,79150
"대구광역시","동구",2017,77928
"대구광역시","동구",2018,76590
"대구광역시","동구",2019,74706
"대구광역시","동구",2020,72104
"대구광역시","동구",2021,70439
"대구광역시","동구",2022,69217
"대구광역시","서구",2012,53256
"대구광역시","서구",2013,51055
"대구광역시","서구",2014,48683
"대구광역시","서구",2015,46233
"대구광역시","서구",2016,43592
"대구광역시","서구",2017,40581
"대구광역시","서구",2018,37436
"대구광역시","서구",2019,34215
"대구광역시","서구",2020,31501
"대구광역시","서구",2021,29456
"대구광역시","서구",2022,27694
"대구광역시","남구",2012,41076
"대구광역시","남구",2013,39883
"대구광역시","남구",2014,38424
"대구광역시","남구",2015,37027
"대구광역시","남구",2016,35522
"대구광역시","남구",2017,33917
"대구광역시","남구",2018,32656
"대구광역시","남구",2019,31663
"대구광역시","남구",2020,30894
"대구광역시","남구",2021,30027
"대구광역시","남구",2022,29221
"대구광역시","북구",2012,120573
"대구광역시","북구",2013,118414
"대구광역시","북구",2014,116436
"대구광역시","북구",2015,114701
"대구광역시","북구",2016,112554
"대구광역시","북구",2017,110402
"대구광역시","북구",2018,108000
"대구광역시","북구",2019,105082
"대구광역시","북구",2020,102755
"대구광역시","북구",2021,100402
"대구광역시","북구",2022,97147
"대구광역시","수성구",2012,124878
"대구광역시","수성구",2013,123588
"대구광역시","수성구",2014,121788
"대구광역시","수성구",2015,119030
"대구광역시","수성구",2016,116293
"대구광역시","수성구",2017,112801
"대구광역시","수성구",2018,108601
"대구광역시","수성구",2019,104661
"대구광역시","수성구",2020,101112
"대구광역시","수성구",2021,97272
"대구광역시","수성구",2022,93374
"대구광역시","달서구",2012,167863
"대구광역시","달서구",2013,166027
"대구광역시","달서구",2014,163520
"대구광역시","달서구",2015,159677
"대구광역시","달서구",2016,154905
"대구광역시","달서구",2017,148277
"대구광역시","달서구",2018,142035
"대구광역시","달서구",2019,137070
"대구광역시","달서구",2020,131702
"대구광역시","달서구",2021,125185
"대구광역시","달서구",2022,119504
"대구광역시","달성군",2012,46339
"대구광역시","달성군",2013,46190
"대구광역시","달성군",2014,45509
"대구광역시","달성군",2015,45798
"대구광역시","달성군",2016,49638
"대구광역시","달성군",2017,55734
"대구광역시","달성군",2018,58901
"대구광역시","달성군",2019,59303
"대구광역시","달성군",2020,59169
"대구광역시","달성군",2021,58708
"대구광역시","달성군",2022,58103
"인천광역시","중구",2012,22281
"인천광역시","중구",2013,23990
"인천광역시","중구",2014,25622
"인천광역시","중구",2015,26305
"인천광역시","중구",2016,26547
"인천광역시","중구",2017,26839
"인천광역시","중구",2018,27728
"인천광역시","중구",2019,30164
"인천광역시","중구",2020,32471
"인천광역시","중구",2021,33164
"인천광역시","중구",2022,34643
"인천광역시","동구",2012,17997
"인천광역시","동구",2013,17294
"인천광역시","동구",2014,16690
"인천광역시","동구",2015,16074
"인천광역시","동구",2016,15480
"인천광역시","동구",2017,14853
"인천광역시","동구",2018,13993
"인천광역시","동구",2019,13081
"인천광역시","동구",2020,12289
"인천광역시","동구",2021,11752
"인천광역시","동구",2022,11364
"인천광역시","남구",2012,106017
"인천광역시","남구",2013,103317
"인천광역시","남구",2014,100816
"인천광역시","남구",2015,98294
"인천광역시","남구",2016,98239
"인천광역시","남구",2017,98905
"인천광역시","미추홀구",2018,97188
"인천광역시","미추홀구",2019,94152
"인천광역시","미추홀구",2020,91074
"인천광역시","미추홀구",2021,89758
"인천광역시","미추홀구",2022,88961
"인천광역시","연수구",2012,83684
"인천광역시","연수구",2013,84197
"인천광역시","연수구",2014,85490
"인천광역시","연수구",2015,86824
"인천광역시","연수구",2016,88218
"인천광역시","연수구",2017,89172
"인천광역시","연수구",2018,90021
"인천광역시","연수구",2019,92826
"인천광역시","연수구",2020,96901
"인천광역시","연수구",2021,98271
"인천광역시","연수구",2022,96330
"인천광역시","남동구",2012,138543
"인천광역시","남동구",2013,138151
"인천광역시","남동구",2014,137720
"인천광역시","남동구",2015,138840
"인천광역시","남동구",2016,138742
"인천광역시","남동구",2017,136921
"인천광역시","남동구",2018,135071
"인천광역시","남동구",2019,131570
"인천광역시","남동구",2020,126974
"인천광역시","남동구",2021,122395
"인천광역시","남동구",2022,117484
"인천광역시","부평구",2012,154206
"인천광역시","부평구",2013,151680
"인천광역시","부평구",2014,149470
"인천광역시","부평구",2015,147078
"인천광역시","부평구",2016,143823
"인천광역시","부평구",2017,139211
"인천광역시","부평구",2018,132810
"인천광역시","부평구",2019,125757
"인천광역시","부평구",2020,118825
"인천광역시","부평구",2021,113250
"인천광역시","부평구",2022,111003
"인천광역시","계양구",2012,99760
"인천광역시","계양구",2013,98034
"인천광역시","계양구",2014,95951
"인천광역시","계양구",2015,92532
"인천광역시","계양구",2016,89049
"인천광역시","계양구",2017,85303
"인천광역시","계양구",2018,80406
"인천광역시","계양구",2019,75146
"인천광역시","계양구",2020,70629
"인천광역시","계양구",2021,67603
"인천광역시","계양구",2022,65013
"인천광역시","서구",2012,126935
"인천광역시","서구",2013,133428
"인천광역시","서구",2014,136013
"인천광역시","서구",2015,136172
"인천광역시","서구",2016,135891
"인천광역시","서구",2017,135228
"인천광역시","서구",2018,136471
"인천광역시","서구",2019,137677
"인천광역시","서구",2020,135324
"인천광역시","서구",2021,134063
"인천광역시","서구",2022,138471
"인천광역시","강화군",2012,11635
"인천광역시","강화군",2013,11230
"인천광역시","강화군",2014,10961
"인천광역시","강화군",2015,10756
"인천광역시","강화군",2016,10522
"인천광역시","강화군",2017,10339
"인천광역시","강화군",2018,10116
"인천광역시","강화군",2019,9847
"인천광역시","강화군",2020,9595
"인천광역시","강화군",2021,9364
"인천광역시","강화군",2022,9185
"인천광역시","옹진군",2012,3181
"인천광역시","옹진군",2013,3150
"인천광역시","옹진군",2014,3193
"인천광역시","옹진군",2015,3136
"인천광역시","옹진군",2016,3059
"인천광역시","옹진군",2017,3038
"인천광역시","옹진군",2018,2928
"인천광역시","옹진군",2019,2762
"인천광역시","옹진군",2020,2638
"인천광역시","옹진군",2021,2520
"인천광역시","옹진군",2022,2464
"광주광역시","동구",2012,24484
"광주광역시","동구",2013,23670
"광주광역시","동구",2014,22728
"광주광역시","동구",2015,21853
"광주광역시","동구",2016,20938
"광주광역시","동구",2017,20325
"광주광역시","동구",2018,20051
"광주광역시","동구",2019,20435
"광주광역시","동구",2020,21491
"광주광역시","동구",2021,22057
"광주광역시","동구",2022,22418
"광주광역시","서구",2012,88702
"광주광역시","서구",2013,87584
"광주광역시","서구",2014,85948
"광주광역시","서구",2015,83652
"광주광역시","서구",2016,82661
"광주광역시","서구",2017,81754
"광주광역시","서구",2018,79512
"광주광역시","서구",2019,77201
"광주광역시","서구",2020,74646
"광주광역시","서구",2021,71748
"광주광역시","서구",2022,69041
"광주광역시","남구",2012,57838
"광주광역시","남구",2013,56603
"광주광역시","남구",2014,55963
"광주광역시","남구",2015,55923
"광주광역시","남구",2016,55052
"광주광역시","남구",2017,53693
"광주광역시","남구",2018,52298
"광주광역시","남구",2019,51397
"광주광역시","남구",2020,50223
"광주광역시","남구",2021,49128
"광주광역시","남구",2022,48300
"광주광역시","북구",2012,120302
"광주광역시","북구",2013,119130
"광주광역시","북구",2014,118445
"광주광역시","북구",2015,116905
