"행정구역.시군구.별.1.","행정구역.시군구.별.2.","시점","합계"
"광주광역시","북구",2016,113967
"광주광역시","북구",2017,110694
"광주광역시","북구",2018,108260
"광주광역시","북구",2019,105298
"광주광역시","북구",2020,101786
"광주광역시","북구",2021,98940
"광주광역시","북구",2022,96528
"광주광역시","광산구",2012,107410
"광주광역시","광산구",2013,109699
"광주광역시","광산구",2014,111168
"광주광역시","광산구",2015,111827
"광주광역시","광산구",2016,111833
"광주광역시","광산구",2017,111047
"광주광역시","광산구",2018,109487
"광주광역시","광산구",2019,107874
"광주광역시","광산구",2020,106340
"광주광역시","광산구",2021,104320
"광주광역시","광산구",2022,101960
"대전광역시","동구",2012,61543
"대전광역시","동구",2013,60746
"대전광역시","동구",2014,59032
"대전광역시","동구",2015,56527
"대전광역시","동구",2016,54364
"대전광역시","동구",2017,52482
"대전광역시","동구",2018,50852
"대전광역시","동구",2019,49460
"대전광역시","동구",2020,47876
"대전광역시","동구",2021,46730
"대전광역시","동구",2022,45892
"대전광역시","중구",2012,66676
"대전광역시","중구",2013,65812
"대전광역시","중구",2014,64784
"대전광역시","중구",2015,62719
"대전광역시","중구",2016,60794
"대전광역시","중구",2017,59029
"대전광역시","중구",2018,56899
"대전광역시","중구",2019,54596
"대전광역시","중구",2020,52341
"대전광역시","중구",2021,50253
"대전광역시","중구",2022,48618
"대전광역시","서구",2012,143108
"대전광역시","서구",2013,141362
"대전광역시","서구",2014,139667
"대전광역시","서구",2015,136695
"대전광역시","서구",2016,134268
"대전광역시","서구",2017,131762
"대전광역시","서구",2018,128641
"대전광역시","서구",2019,125534
"대전광역시","서구",2020,122430
"대전광역시","서구",2021,119476
"대전광역시","서구",2022,116961
"대전광역시","유성구",2012,85044
"대전광역시","유성구",2013,87363
"대전광역시","유성구",2014,89915
"대전광역시","유성구",2015,92234
"대전광역시","유성구",2016,93662
"대전광역시","유성구",2017,94555
"대전광역시","유성구",2018,94053
"대전광역시","유성구",2019,92538
"대전광역시","유성구",2020,91262
"대전광역시","유성구",2021,90149
"대전광역시","유성구",2022,89497
"대전광역시","대덕구",2012,54244
"대전광역시","대덕구",2013,53469
"대전광역시","대덕구",2014,52187
"대전광역시","대덕구",2015,50264
"대전광역시","대덕구",2016,48227
"대전광역시","대덕구",2017,45880
"대전광역시","대덕구",2018,43120
"대전광역시","대덕구",2019,40397
"대전광역시","대덕구",2020,38349
"대전광역시","대덕구",2021,37050
"대전광역시","대덕구",2022,35644
"울산광역시","중구",2012,61145
"울산광역시","중구",2013,60407
"울산광역시","중구",2014,60131
"울산광역시","중구",2015,60329
"울산광역시","중구",2016,59698
"울산광역시","중구",2017,57505
"울산광역시","중구",2018,54437
"울산광역시","중구",2019,50756
"울산광역시","중구",2020,47280
"울산광역시","중구",2021,44603
"울산광역시","중구",2022,42366
"울산광역시","남구",2012,96834
"울산광역시","남구",2013,96409
"울산광역시","남구",2014,95231
"울산광역시","남구",2015,92755
"울산광역시","남구",2016,90025
"울산광역시","남구",2017,86789
"울산광역시","남구",2018,83040
"울산광역시","남구",2019,79027
"울산광역시","남구",2020,75191
"울산광역시","남구",2021,71823
"울산광역시","남구",2022,68841
"울산광역시","동구",2012,44841
"울산광역시","동구",2013,44630
"울산광역시","동구",2014,43886
"울산광역시","동구",2015,42506
"울산광역시","동구",2016,41498
"울산광역시","동구",2017,40220
"울산광역시","동구",2018,38243
"울산광역시","동구",2019,36074
"울산광역시","동구",2020,34092
"울산광역시","동구",2021,32688
"울산광역시","동구",2022,31721
"울산광역시","북구",2012,52090
"울산광역시","북구",2013,52099
"울산광역시","북구",2014,52141
"울산광역시","북구",2015,51963
"울산광역시","북구",2016,51709
"울산광역시","북구",2017,51716
"울산광역시","북구",2018,51827
"울산광역시","북구",2019,52774
"울산광역시","북구",2020,53000
"울산광역시","북구",2021,51632
"울산광역시","북구",2022,50503
"울산광역시","울주군",2012,51442
"울산광역시","울주군",2013,51426
"울산광역시","울주군",2014,51813
"울산광역시","울주군",2015,52596
"울산광역시","울주군",2016,52352
"울산광역시","울주군",2017,51445
"울산광역시","울주군",2018,50433
"울산광역시","울주군",2019,49346
"울산광역시","울주군",2020,47976
"울산광역시","울주군",2021,46237
"울산광역시","울주군",2022,44628
"세종특별자치시","세종시",2012,22887
"세종특별자치시","세종시",2013,26540
"세종특별자치시","세종시",2014,33033
"세종특별자치시","세종시",2015,46182
"세종특별자치시","세종시",2016,58697
"세종특별자치시","세종시",2017,68359
"세종특별자치시","세종시",2018,78002
"세종특별자치시","세종시",2019,85909
"세종특별자치시","세종시",2020,90912
"세종특별자치시","세종시",2021,94265
"세종특별자치시","세종시",2022,97378
"경기도","여주군",2012,24638
"경기도","수원시",2012,319401
"경기도","수원시",2013,325102
"경기도","수원시",2014,329471
"경기도","수원시",2015,330452
"경기도","수원시",2016,328873
"경기도","수원시",2017,326211
"경기도","수원시",2018,321249
"경기도","수원시",2019,314076
"경기도","수원시",2020,306298
"경기도","수원시",2021,300056
"경기도","수원시",2022,297125
"경기도","장안구",2012,82194
"경기도","장안구",2013,82891
"경기도","장안구",2014,83376
"경기도","장안구",2015,81802
"경기도","장안구",2016,79809
"경기도","장안구",2017,77522
"경기도","장안구",2018,74273
"경기도","장안구",2019,70221
"경기도","장안구",2020,66726
"경기도","장안구",2021,64809
"경기도","장안구",2022,63469
"경기도","권선구",2012,94527
"경기도","권선구",2013,95142
"경기도","권선구",2014,94968
"경기도","권선구",2015,96222
"경기도","권선구",2016,97086
"경기도","권선구",2017,97136
"경기도","권선구",2018,97561
"경기도","권선구",2019,95943
"경기도","권선구",2020,92590
"경기도","권선구",2021,89891
"경기도","권선구",2022,88400
"경기도","팔달구",2012,57186
"경기도","팔달구",2013,55607
"경기도","팔달구",2014,54277
"경기도","팔달구",2015,52589
"경기도","팔달구",2016,51175
"경기도","팔달구",2017,49579
"경기도","팔달구",2018,46499
"경기도","팔달구",2019,43584
"경기도","팔달구",2020,42155
"경기도","팔달구",2021,42693
"경기도","팔달구",2022,45042
"경기도","영통구",2012,85520
"경기도","영통구",2013,91495
"경기도","영통구",2014,96879
"경기도","영통구",2015,99865
"경기도","영통구",2016,100828
"경기도","영통구",2017,101994
"경기도","영통구",2018,102943
"경기도","영통구",2019,104351
"경기도","영통구",2020,104857
"경기도","영통구",2021,102687
"경기도","영통구",2022,100239
"경기도","성남시",2012,273525
"경기도","성남시",2013,270421
"경기도","성남시",2014,266881
"경기도","성남시",2015,262644
"경기도","성남시",2016,259725
"경기도","성남시",2017,255733
"경기도","성남시",2018,248562
"경기도","성남시",2019,240423
"경기도","성남시",2020,233986
"경기도","성남시",2021,228472
"경기도","성남시",2022,222746
"경기도","수정구",2012,61603
"경기도","수정구",2013,59538
"경기도","수정구",2014,57188
"경기도","수정구",2015,54975
"경기도","수정구",2016,55234
"경기도","수정구",2017,56738
"경기도","수정구",2018,56005
"경기도","수정구",2019,54690
"경기도","수정구",2020,54740
"경기도","수정구",2021,54214
"경기도","수정구",2022,52172
"경기도","중원구",2012,67974
"경기도","중원구",2013,67109
"경기도","중원구",2014,65967
"경기도","중원구",2015,64040
"경기도","중원구",2016,61026
"경기도","중원구",2017,57277
"경기도","중원구",2018,54377
"경기도","중원구",2019,51812
"경기도","중원구",2020,49713
"경기도","중원구",2021,47940
"경기도","중원구",2022,46874
"경기도","분당구",2012,143963
"경기도","분당구",2013,143799
"경기도","분당구",2014,143742
"경기도","분당구",2015,143648
"경기도","분당구",2016,143487
"경기도","분당구",2017,141735
"경기도","분당구",2018,138201
"경기도","분당구",2019,133940
"경기도","분당구",2020,129551
"경기도","분당구",2021,126336
"경기도","분당구",2022,123716
"경기도","의정부시",2012,115042
"경기도","의정부시",2013,113664
"경기도","의정부시",2014,112677
"경기도","의정부시",2015,111638
"경기도","의정부시",2016,110961
"경기도","의정부시",2017,110158
"경기도","의정부시",2018,109299
"경기도","의정부시",2019,108507
"경기도","의정부시",2020,108230
"경기도","의정부시",2021,107853
"경기도","의정부시",2022,106502
"경기도","안양시",2012,171265
"경기도","안양시",2013,168102
"경기도","안양시",2014,164491
"경기도","안양시",2015,160617
"경기도","안양시",2016,157951
"경기도","안양시",2017,154100
"경기도","안양시",2018,148346
"경기도","안양시",2019,142390
"경기도","안양시",2020,135575
"경기도","안양시",2021,130457
"경기도","안양시",2022,128353
"경기도","만안구",2012,68863
"경기도","만안구",2013,66045
"경기도","만안구",2014,64240
"경기도","만안구",2015,62805
"경기도","만안구",2016,62500
"경기도","만안구",2017,62369
"경기도","만안구",2018,60926
"경기도","만안구",2019,58104
"경기도","만안구",2020,55076
"경기도","만안구",2021,53229
"경기도","만안구",2022,51871
"경기도","동안구",2012,102410
"경기도","동안구",2013,102063
"경기도","동안구",2014,100258
"경기도","동안구",2015,97817
"경기도","동안구",2016,95459
"경기도","동안구",2017,91738
"경기도","동안구",2018,87429
"경기도","동안구",2019,84292
"경기도","동안구",2020,80514
"경기도","동안구",2021,77236
"경기도","동안구",2022,76492
"경기도","부천시",2012,243651
"경기도","부천시",2013,238790
"경기도","부천시",2014,233117
"경기도","부천시",2015,226914
"경기도","부천시",2016,222437
"경기도","부천시",2017,218528
"경기도","부천시",2018,212803
"경기도","부천시",2019,205337
"경기도","부천시",2020,197589
"경기도","부천시",2021,190341
"경기도","부천시",2022,183111
"경기도","원미구",2012,128810
"경기도","원미구",2013,126518
"경기도","원미구",2014,124020
"경기도","원미구",2015,121833
"경기도","소사구",2012,62787
"경기도","소사구",2013,61568
"경기도","소사구",2014,59834
"경기도","소사구",2015,57461
"경기도","오정구",2012,52075
"경기도","오정구",2013,50724
"경기도","오정구",2014,49279
"경기도","오정구",2015,47641
"경기도","광명시",2012,97687
"경기도","광명시",2013,96427
"경기도","광명시",2014,94436
"경기도","광명시",2015,91900
"경기도","광명시",2016,89356
"경기도","광명시",2017,86408
"경기도","광명시",2018,83161
"경기도","광명시",2019,79584
"경기도","광명시",2020,74657
"경기도","광명시",2021,70540
"경기도","광명시",2022,68296
"경기도","평택시",2012,110880
"경기도","평택시",2013,112205
"경기도","평택시",2014,113430
"경기도","평택시",2015,114696
"경기도","평택시",2016,116236
"경기도","평택시",2017,117278
"경기도","평택시",2018,118476
"경기도","평택시",2019,120355
"경기도","평택시",2020,123454
"경기도","평택시",2021,127953
"경기도","평택시",2022,131113
"경기도","동두천시",2012,23267
"경기도","동두천시",2013,23118
"경기도","동두천시",2014,22783
"경기도","동두천시",2015,22443
"경기도","동두천시",2016,22131
"경기도","동두천시",2017,21542
"경기도","동두천시",2018,20761
"경기도","동두천시",2019,19944
"경기도","동두천시",2020,19159
"경기도","동두천시",2021,18613
"경기도","동두천시",2022,17985
"경기도","안산시",2012,205459
"경기도","안산시",2013,203031
"경기도","안산시",2014,199573
"경기도","안산시",2015,194217
"경기도","안산시",2016,188445
"경기도","안산시",2017,181791
"경기도","안산시",2018,172986
"경기도","안산시",2019,164601
"경기도","안산시",2020,159515
"경기도","안산시",2021,155865
"경기도","안산시",2022,150559
"경기도","상록구",2012,110064
"경기도","상록구",2013,109286
"경기도","상록구",2014,108071
"경기도","상록구",2015,105975
"경기도","상록구",2016,103344
"경기도","상록구",2017,99919
"경기도","상록구",2018,94497
"경기도","상록구",2019,88105
"경기도","상록구",2020,84915
"경기도","상록구",2021,83580
"경기도","상록구",2022,80784
"경기도","단원구",2012,95402
"경기도","단원구",2013,93753
"경기도","단원구",2014,91514
"경기도","단원구",2015,88250
"경기도","단원구",2016,85106
"경기도","단원구",2017,81879
"경기도","단원구",2018,78496
"경기도","단원구",2019,76505
"경기도","단원구",2020,74610
"경기도","단원구",2021,72293
"경기도","단원구",2022,69783
"경기도","고양시",2012,275276
"경기도","고양시",2013,276358
"경기도","고양시",2014,277914
"경기도","고양시",2015,278701
"경기도","고양시",2016,279040
"경기도","고양시",2017,276033
"경기도","고양시",2018,270416
"경기도","고양시",2019,267364
"경기도","고양시",2020,265911
"경기도","고양시",2021,261388
"경기도","고양시",2022,255729
"경기도","덕양구",2012,106947
"경기도","덕양구",2013,108251
"경기도","덕양구",2014,110470
"경기도","덕양구",2015,112756
"경기도","덕양구",2016,113820
"경기도","덕양구",2017,112645
"경기도","덕양구",2018,110902
"경기도","덕양구",2019,111034
"경기도","덕양구",2020,112439
"경기도","덕양구",2021,112680
"경기도","덕양구",2022,113029
"경기도","일산동구",2012,83295
"경기도","일산동구",2013,83307
"경기도","일산동구",2014,82547
"경기도","일산동구",2015,81486
"경기도","일산동구",2016,81374
"경기도","일산동구",2017,81038
"경기도","일산동구",2018,79751
"경기도","일산동구",2019,78259
"경기도","일산동구",2020,76686
"경기도","일산동구",2021,74916
"경기도","일산동구",2022,72593
"경기도","일산서구",2012,85051
"경기도","일산서구",2013,84819
"경기도","일산서구",2014,84916
"경기도","일산서구",2015,84472
"경기도","일산서구",2016,83862
"경기도","일산서구",2017,82366
"경기도","일산서구",2018,79776
"경기도","일산서구",2019,78091
"경기도","일산서구",2020,76804
"경기도","일산서구",2021,73813
"경기도","일산서구",2022,70122
"경기도","과천시",2012,19761
"경기도","과천시",2013,19336
"경기도","과천시",2014,18957
"경기도","과천시",2015,18434
"경기도","과천시",2016,17274
"경기도","과천시",2017,15366
"경기도","과천시",2018,14245
"경기도","과천시",2019,14091
"경기도","과천시",2020,14432
"경기도","과천시",2021,15984
"경기도","과천시",2022,17702
"경기도","구리시",2012,54072
"경기도","구리시",2013,52711
"경기도","구리시",2014,51271
"경기도","구리시",2015,50114
"경기도","구리시",2016,50252
"경기도","구리시",2017,51180
"경기도","구리시",2018,51448
"경기도","구리시",2019,50035
"경기도","구리시",2020,47948
"경기도","구리시",2021,45926
"경기도","구리시",2022,43923
"경기도","남양주시",2012,155633
"경기도","남양주시",2013,159835
"경기도","남양주시",2014,163409
"경기도","남양주시",2015,166152
"경기도","남양주시",2016,167449
"경기도","남양주시",2017,166305
"경기도","남양주시",2018,165612
"경기도","남양주시",2019,167417
"경기도","남양주시",2020,168456
"경기도","남양주시",2021,169373
"경기도","남양주시",2022,169786
"경기도","오산시",2012,55446
"경기도","오산시",2013,56616
"경기도","오산시",2014,57306
"경기도","오산시",2015,56946
"경기도","오산시",2016,56355
"경기도","오산시",2017,56537
"경기도","오산시",2018,57172
"경기도","오산시",2019,57879
"경기도","오산시",2020,58173
"경기도","오산시",2021,57721
"경기도","오산시",2022,56708
"경기도","시흥시",2012,111193
"경기도","시흥시",2013,109511
"경기도","시흥시",2014,107616
"경기도","시흥시",2015,106199
"경기도","시흥시",2016,105451
"경기도","시흥시",2017,106226
"경기도","시흥시",2018,109857
"경기도","시흥시",2019,114445
"경기도","시흥시",2020,118716
"경기도","시흥시",2021,121146
"경기도","시흥시",2022,120462
"경기도","군포시",2012,80847
"경기도","군포시",2013,79650
"경기도","군포시",2014,78867
"경기도","군포시",2015,77815
"경기도","군포시",2016,76041
"경기도","군포시",2017,73848
"경기도","군포시",2018,71195
"경기도","군포시",2019,68870
"경기도","군포시",2020,66842
"경기도","군포시",2021,64330
"경기도","군포시",2022,62067
"경기도","의왕시",2012,41396
"경기도","의왕시",2013,42242
"경기도","의왕시",2014,42108
"경기도","의왕시",2015,41156
"경기도","의왕시",2016,40257
"경기도","의왕시",2017,39157
"경기도","의왕시",2018,37698
"경기도","의왕시",2019,37388
"경기도","의왕시",2020,38058
"경기도","의왕시",2021,37703
"경기도","의왕시",2022,36504
"경기도","하남시",2012,37022
"경기도","하남시",2013,36021
"경기도","하남시",2014,35802
"경기도","하남시",2015,38162
"경기도","하남시",2016,46106
"경기도","하남시",2017,54367
"경기도","하남시",2018,59326
"경기도","하남시",2019,64065
"경기도","하남시",2020,69265
"경기도","하남시",2021,75620
"경기도","하남시",2022,79516
"경기도","용인시",2012,248877
"경기도","용인시",2013,254182
"경기도","용인시",2014,259195
"경기도","용인시",2015,261766
"경기도","용인시",2016,263553
"경기도","용인시",2017,264046
"경기도","용인시",2018,265359
"경기도","용인시",2019,268346
"경기도","용인시",2020,268970
"경기도","용인시",2021,266167
"경기도","용인시",2022,261487
"경기도","처인구",2012,53517
"경기도","처인구",2013,53506
"경기도","처인구",2014,54085
"경기도","처인구",2015,54466
"경기도","처인구",2016,54801
"경기도","처인구",2017,55241
"경기도","처인구",2018,56861
"경기도","처인구",2019,58347
"경기도","처인구",2020,58141
"경기도","처인구",2021,57744
"경기도","처인구",2022,56891
"경기도","기흥구",2012,104158
"경기도","기흥구",2013,107160
"경기도","기흥구",2014,110413
"경기도","기흥구",2015,111819
"경기도","기흥구",2016,112754
"경기도","기흥구",2017,112534
"경기도","기흥구",2018,112052
"경기도","기흥구",2019,112635
"경기도","기흥구",2020,112443
"경기도","기흥구",2021,110880
"경기도","기흥구",2022,108441
"경기도","수지구",2012,91220
"경기도","수지구",2013,93536
"경기도","수지구",2014,94713
"경기도","수지구",2015,95495
"경기도","수지구",2016,96014
"경기도","수지구",2017,96291
"경기도","수지구",2018,96463
"경기도","수지구",2019,97385
"경기도","수지구",2020,98402
"경기도","수지구",2021,97563
"경기도","수지구",2022,96171
"경기도","파주시",2012,98708
"경기도","파주시",2013,101135
"경기도","파주시",2014,102622
"경기도","파주시",2015,104560
"경기도","파주시",2016,105999
"경기도","파주시",2017,106536
"경기도","파주시",2018,107752
"경기도","파주시",2019,108087
"경기도","파주시",2020,107899
"경기도","파주시",2021,109879
"경기도","파주시",2022,112161
"경기도","이천시",2012,53082
"경기도","이천시",2013,52570
"경기도","이천시",2014,51998
"경기도","이천시",2015,51146
"경기도","이천시",2016,51102
"경기도","이천시",2017,51381
"경기도","이천시",2018,50749
"경기도","이천시",2019,49780
"경기도","이천시",2020,49234
"경기도","이천시",2021,49434
"경기도","이천시",2022,49193
"경기도","안성시",2012,43840
"경기도","안성시",2013,43487
"경기도","안성시",2014,42972
"경기도","안성시",2015,42082
"경기도","안성시",2016,41576
"경기도","안성시",2017,41136
"경기도","안성시",2018,40269
"경기도","안성시",2019,39324
"경기도","안성시",2020,38776
"경기도","안성시",2021,38663
"경기도","안성시",2022,38169
"경기도","김포시",2012,70736
"경기도","김포시",2013,77794
"경기도","김포시",2014,84254
"경기도","김포시",2015,88233
"경기도","김포시",2016,89873
"경기도","김포시",2017,94268
"경기도","김포시",2018,101298
"경기도","김포시",2019,106076
"경기도","김포시",2020,111816
"경기도","김포시",2021,117412
"경기도","김포시",2022,117384
"경기도","화성시",2012,136204
"경기도","화성시",2013,137462
"경기도","화성시",2014,138980
"경기도","화성시",2015,147704
"경기도","화성시",2016,161112
"경기도","화성시",2017,173126
"경기도","화성시",2018,187700
"경기도","화성시",2019,202612
"경기도","화성시",2020,213347
"경기도","화성시",2021,220577
"경기도","화성시",2022,225840
"경기도","광주시",2012,69106
"경기도","광주시",2013,71255
"경기도","광주시",2014,73694
"경기도","광주시",2015,76287
"경기도","광주시",2016,79085
"경기도","광주시",2017,82262
"경기도","광주시",2018,85541
"경기도","광주시",2019,87247
"경기도","광주시",2020,87763
"경기도","광주시",2021,87806
"경기도","광주시",2022,87275
"경기도","양주시",2012,50045
"경기도","양주시",2013,49382
"경기도","양주시",2014,49155
"경기도","양주시",2015,49358
"경기도","양주시",2016,49095
"경기도","양주시",2017,49105
"경기도","양주시",2018,49593
"경기도","양주시",2019,49891
"경기도","양주시",2020,50457
"경기도","양주시",2021,51059
"경기도","양주시",2022,51755
"경기도","포천시",2012,35888
"경기도","포천시",2013,35030
"경기도","포천시",2014,34233
"경기도","포천시",2015,33393
"경기도","포천시",2016,32515
"경기도","포천시",2017,31407
"경기도","포천시",2018,29937
"경기도","포천시",2019,28387
"경기도","포천시",2020,26965
"경기도","포천시",2021,26197
"경기도","포천시",2022,25477
"경기도","여주시",2013,24369
"경기도","여주시",2014,24175
"경기도","여주시",2015,23960
"경기도","여주시",2016,23630
"경기도","여주시",2017,23261
"경기도","여주시",2018,22685
"경기도","여주시",2019,21869
"경기도","여주시",2020,21224
"경기도","여주시",2021,20746
"경기도","여주시",2022,20424
"경기도","연천군",2012,8708
"경기도","연천군",2013,8634
"경기도","연천군",2014,8426
"경기도","연천군",2015,8204
"경기도","연천군",2016,8045
"경기도","연천군",2017,7847
"경기도","연천군",2018,7509
"경기도","연천군",2019,7143
"경기도","연천군",2020,6864
"경기도","연천군",2021,6578
"경기도","연천군",2022,6275
"경기도","가평군",2012,11706
"경기도","가평군",2013,11677
"경기도","가평군",2014,11507
"경기도","가평군",2015,11347
"경기도","가평군",2016,11279
"경기도","가평군",2017,11181
"경기도","가평군",2018,10940
"경기도","가평군",2019,10539
"경기도","가평군",2020,10120
"경기도","가평군",2021,9794
"경기도","가평군",2022,9570
"경기도","양평군",2012,20317
"경기도","양평군",2013,20381
"경기도","양평군",2014,20324
"경기도","양평군",2015,20351
"경기도","양평군",2016,20539
"경기도","양평군",2017,20837
"경기도","양평군",2018,20877
"경기도","양평군",2019,20511
"경기도","양평군",2020,20201
"경기도","양평군",2021,20069
"경기도","양평군",2022,19864
"강원도","춘천시",2012,68080
"강원도","춘천시",2013,67439
"강원도","춘천시",2014,67024
"강원도","춘천시",2015,66786
"강원도","춘천시",2016,66802
"강원도","춘천시",2017,66250
"강원도","춘천시",2018,64966
"강원도","춘천시",2019,63657
"강원도","춘천시",2020,62524
"강원도","춘천시",2021,61768
"강원도","춘천시",2022,61418
"강원도","원주시",2012,83680
"강원도","원주시",2013,83244
"강원도","원주시",2014,82720
"강원도","원주시",2015,82701
"강원도","원주시",2016,82965
"강원도","원주시",2017,82788
"강원도","원주시",2018,82044
"강원도","원주시",2019,81456
"강원도","원주시",2020,81115
"강원도","원주시",2021,80572
"강원도","원주시",2022,80051
"강원도","강릉시",2012,50188
"강원도","강릉시",2013,49496
"강원도","강릉시",2014,48711
"강원도","강릉시",2015,47772
"강원도","강릉시",2016,46782
"강원도","강릉시",2017,45847
"강원도","강릉시",2018,44767
"강원도","강릉시",2019,43747
"강원도","강릉시",2020,42736
"강원도","강릉시",2021,41573
"강원도","강릉시",2022,40486
"강원도","동해시",2012,21816
"강원도","동해시",2013,21344
"강원도","동해시",2014,21130
"강원도","동해시",2015,20666
"강원도","동해시",2016,20201
"강원도","동해시",2017,19695
"강원도","동해시",2018,18936
"강원도","동해시",2019,18118
"강원도","동해시",2020,17512
"강원도","동해시",2021,16952
"강원도","동해시",2022,16417
"강원도","태백시",2012,10535
"강원도","태백시",2013,10186
"강원도","태백시",2014,9848
"강원도","태백시",2015,9540
"강원도","태백시",2016,9210
"강원도","태백시",2017,8833
"강원도","태백시",2018,8434
